裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng
13,國泰世華商業銀行,全家超商-嘉義仁安店,嘉義市,嘉義市西區仁愛路175號1樓,23.46618,120.44269
13,國泰世華商業銀行,全家超商-嘉義仁義店,嘉義市,嘉義市東區台林街99號,23.49424,120.45399
13,國泰世華商業銀行,全家超商-嘉義友愛店,嘉義市,嘉義市中興路241號1樓,25.06779,121.62999
13,國泰世華商業銀行,全家超商-嘉義文青店,嘉義市,嘉義市民族路442號,23.47607,120.45034
13,國泰世華商業銀行,全家超商-嘉義北港店,嘉義市,嘉義市北港路1465號,23.49201,120.39701
13,國泰世華商業銀行,全家超商-嘉義宣信店,嘉義市,嘉義市東區宣信街248號,23.46824,120.46078
13,國泰世華商業銀行,全家超商-嘉義國楊店,嘉義市,嘉義市垂楊路434號,23.4739,120.44896
13,國泰世華商業銀行,全家超商-嘉義興安店,嘉義市,嘉義市東區興安街199號,23.46076,120.45035
13,國泰世華商業銀行,全家超商-嘉義藍潭店,嘉義市,嘉義市東區大雅路二段557號,23.47754,120.46965
13,國泰世華商業銀行,全家超商-嘉義體育館店,嘉義市,嘉義市新開里體育路73號,23.47363,120.46153
13,國泰世華商業銀行,全聯-嘉義大統店,嘉義市,嘉義市西區大統路171號,23.47253,120.42557
13,國泰世華商業銀行,全聯-嘉義大雅,嘉義市,嘉義市大雅路二段555號,23.47734,120.46957
13,國泰世華商業銀行,全聯-嘉義仁愛店,嘉義市,嘉義市西區仁愛路335號,23.47446,120.44217
13,國泰世華商業銀行,全聯-嘉義友愛店,嘉義市,嘉義市友愛路402號,23.48707,120.4338
13,國泰世華商業銀行,全聯-嘉義民國店,嘉義市,嘉義市東區民國路30號,23.47567,120.46091
13,國泰世華商業銀行,全聯-嘉義民權店,嘉義市,嘉義市民權路177號,23.48363,120.45948
13,國泰世華商業銀行,全聯-嘉義竹圍店,嘉義市,嘉義市西區四維路368號,23.48741,120.42781
13,國泰世華商業銀行,全聯-嘉義吳鳳店,嘉義市,嘉義市東區吳鳳南路529、531號,23.46098,120.45727
13,國泰世華商業銀行,全聯-嘉義忠孝北,嘉義市,嘉義市忠孝北街231號,23.51608,120.44243
13,國泰世華商業銀行,全聯-嘉義忠孝店,嘉義市,嘉義市東區忠孝路436號,23.49208,120.45308
13,國泰世華商業銀行,全聯-嘉義東門店,嘉義市,嘉義市東區和平路134-13號,23.47845,120.45739
13,國泰世華商業銀行,全聯-嘉義林森西,嘉義市,嘉義市林森西路398號,23.48205,120.44462
13,國泰世華商業銀行,全聯-嘉義南京店,嘉義市,嘉義市西區南京路416號,23.46436,120.43631
13,國泰世華商業銀行,全聯-嘉義軍輝,嘉義市,嘉義市軍輝路266號,23.45416,120.45702
13,國泰世華商業銀行,全聯-嘉義博愛,嘉義市,嘉義市博愛路一段261號,23.48705,120.4445
13,國泰世華商業銀行,全聯-嘉義湖子內店,嘉義市,嘉義市西區健康十三路169號,23.45236,120.4426
13,國泰世華商業銀行,全聯-嘉義興業二,嘉義市,嘉義市興業東路40號,23.46919,120.45511
13,國泰世華商業銀行,全聯-嘉義興業西,嘉義市,嘉義市興業西路245號,23.46781,120.44049
13,國泰世華商業銀行,國壽嘉義民族服務中心,嘉義市,嘉義市民族路246號,23.47648,120.45491
13,國泰世華商業銀行,統一證券-嘉義分公司,嘉義市,嘉義市林森西路153號3樓,23.48372,120.44804
13,國泰世華商業銀行,萊爾富超商-嘉義吳鳳南店,嘉義市,嘉義市吳鳳南路635號,23.45534,120.45933
13,國泰世華商業銀行,萊爾富超商-嘉義忠孝北店,嘉義市,嘉義市忠孝北街109號,23.51628,120.44548
13,國泰世華商業銀行,萊爾富超商-嘉義保建店,嘉義市,嘉義市保建街40號1樓,23.5006,120.45402
13,國泰世華商業銀行,萊爾富超商-嘉義站前店,嘉義市,嘉義市仁愛路584號,23.47869,120.4421
13,國泰世華商業銀行,萊爾富超商-嘉義國興店,嘉義市,嘉義市興業東路160號,23.46954,120.45786
13,國泰世華商業銀行,萊爾富超商-嘉義啟園店,嘉義市,嘉義市啟明路283號,23.48393,120.4631
13,國泰世華商業銀行,萊爾富超商-嘉義義昌店,嘉義市,嘉義市民族路652號,23.47557,120.44461
13,國泰世華商業銀行,萊爾富超商-嘉義嘉業店,嘉義市,嘉義市興業西路139號,23.46807,120.44314
13,國泰世華商業銀行,萊爾富超商-嘉義嘉體店,嘉義市,嘉義市體育路79號,23.47402,120.46148
13,國泰世華商業銀行,聖馬爾定醫院民權院區,嘉義市,嘉義市民權路60號,23.4841,120.46148
13,國泰世華商業銀行,聖馬爾定醫院總院,嘉義市,嘉義市大雅路2段565號,23.4756,120.4671
13,國泰世華商業銀行,嘉泰分行,嘉義市,嘉義市中山路242之1號,23.51932,120.54949
13,國泰世華商業銀行,嘉義分行,嘉義市,嘉義市民生北路26號,23.47455,120.44687
13,國泰世華商業銀行,全家超商-大林大發店,嘉義縣,嘉義縣大林鎮西林里中正路485號,23.6033,120.4541
13,國泰世華商業銀行,全家超商-大林內林店,嘉義縣,嘉義縣大林鎮內林里229之1號,23.60917,120.48854
13,國泰世華商業銀行,全家超商-大林民生店,嘉義縣,嘉義縣大林鎮中興路二段82號,23.60281,120.46896
13,國泰世華商業銀行,全家超商-大林明華店,嘉義縣,嘉義縣大林鎮民生北路61號,23.59715,120.45725
13,國泰世華商業銀行,全家超商-中正大學附店,嘉義縣,嘉義縣民雄鄉三興村160號,23.56061,120.46884
13,國泰世華商業銀行,全家超商-中埔興化店,嘉義縣,嘉義縣中埔鄉富裕路413號,23.44297,120.46583
13,國泰世華商業銀行,全家超商-中埔檨仔林店,嘉義縣,嘉義縣中埔鄉社口村19鄰檨仔林235之2號,23.44331,120.54398
13,國泰世華商業銀行,全家超商-中埔雙興店,嘉義縣,嘉義縣中埔鄉和興村33鄰中華路307號1樓,23.43954,120.45371
13,國泰世華商業銀行,全家超商-水上中興店,嘉義縣,嘉義縣水上鄉中興路279號,23.4303,120.40185
13,國泰世華商業銀行,全家超商-水上民生店,嘉義縣,嘉義縣水上鄉民生村忠孝街81號,23.4468,120.4343
13,國泰世華商業銀行,全家超商-水上柳子林店,嘉義縣,嘉義縣水上鄉柳林村1500號,23.42801,120.41711
13,國泰世華商業銀行,全家超商-水上崎子頭店,嘉義縣,嘉義縣水上鄉寬士村崎子頭701之80號1樓,23.45625,120.42968
13,國泰世華商業銀行,全家超商-民雄十四甲店,嘉義縣,嘉義縣民雄鄉大崎村十四甲路16之4號,23.50986,120.46952
13,國泰世華商業銀行,全家超商-民雄工業店,嘉義縣,嘉義縣民雄鄉福樂村中華路12號1樓,23.53058,120.45313
13,國泰世華商業銀行,全家超商-民雄北勢子店,嘉義縣,嘉義縣民雄鄉北斗村北勢子20之35號,23.53316,120.45669
13,國泰世華商業銀行,全家超商-民雄江厝店,嘉義縣,嘉義縣民雄鄉興中村江厝店54之1號,23.52482,120.4214
13,國泰世華商業銀行,全家超商-民雄旺萊店,嘉義縣,嘉義縣民雄鄉大學路一段439號1樓,23.55906,120.46903
13,國泰世華商業銀行,全家超商-朴子樸仔腳店,嘉義縣,嘉義縣朴子市大同路166號,23.4614,120.24232
13,國泰世華商業銀行,全家超商-朴子鴨母寮店,嘉義縣,嘉義縣朴子市鴨母寮1-18號,23.44291,120.24525
13,國泰世華商業銀行,全家超商-竹崎灣橋店,嘉義縣,嘉義縣竹崎鄉灣橋村五間厝3-6號,23.49249,120.50282
13,國泰世華商業銀行,全家超商-梅山公園店,嘉義縣,嘉義縣梅山鄉公園路338號,23.57831,120.559
13,國泰世華商業銀行,全聯-大林民生,嘉義縣,嘉義縣大林鎮民生路369號,23.59755,120.46164
13,國泰世華商業銀行,全聯-大林忠孝,嘉義縣,嘉義縣大林鎮忠孝路596號,23.60012,120.44555
13,國泰世華商業銀行,全聯-太保中興,嘉義縣,嘉義縣太保市中興路1段609號,23.49699,120.38446
13,國泰世華商業銀行,全聯-水上柳林,嘉義縣,嘉義縣水上鄉柳子林109-21號,23.43699,120.41685
13,國泰世華商業銀行,全聯-民雄大學店,嘉義縣,嘉義縣民雄鄉大學路三段218、220、222號,23.55496,120.43468
13,國泰世華商業銀行,全聯-民雄頭橋店,嘉義縣,嘉義縣民雄鄉福樂村埤角139號,23.52429,120.44001
13,國泰世華商業銀行,全聯-朴子文化,嘉義縣,嘉義縣朴子市文化北路18號,23.46965,120.24201
13,國泰世華商業銀行,全聯-朴子店,嘉義縣,嘉義縣朴子市大同路291號,23.46145,120.23699
13,國泰世華商業銀行,全聯-朴子嘉朴店,嘉義縣,嘉義縣朴子市嘉朴路西段9號,23.46226,120.28214
13,國泰世華商業銀行,全聯-嘉義大同店,嘉義縣,嘉義縣朴子市大同路60號,23.46133,120.24492
13,國泰世華商業銀行,全聯-嘉義中埔,嘉義縣,嘉義縣中埔鄉和美村司公?73-1號,23.45166,120.46948
13,國泰世華商業銀行,全聯-嘉義布袋,嘉義縣,嘉義縣布袋鎮太平東路455號,23.37727,120.16819
13,國泰世華商業銀行,全聯-嘉義民雄店,嘉義縣,嘉義縣民雄鄉復興路226號,23.55891,120.42665
13,國泰世華商業銀行,全聯－嘉義竹崎,嘉義縣,嘉義縣竹崎鄉中華路106號,23.5208,120.54814
13,國泰世華商業銀行,全聯－嘉義梅山,嘉義縣,嘉義縣梅山鄉中山路332號,23.58552,120.55401
13,國泰世華商業銀行,全聯－嘉義新港,嘉義縣,嘉義縣新港鄉中山路72巷2-1號,23.55415,120.34635
13,國泰世華商業銀行,全聯-嘉義縣水上店,嘉義縣,嘉義縣水上鄉吳竹街135號,23.43075,120.40217
13,國泰世華商業銀行,國壽朴子大樓,嘉義縣,嘉義縣朴子市八德路72號1樓,23.46336,120.24114
13,國泰世華商業銀行,萊爾富超商-太保前潭店,嘉義縣,嘉義縣太保市前潭里後潭160號1樓,23.45204,120.34631
13,國泰世華商業銀行,萊爾富超商-太保嘉太店,嘉義縣,嘉義縣太保市麻太路200號,23.49754,120.36303
13,國泰世華商業銀行,萊爾富超商-水上萬能店,嘉義縣,嘉義縣水上鄉萬能路1號,23.43159,120.39142
13,國泰世華商業銀行,萊爾富超商-布袋海運店,嘉義縣,嘉義縣布袋鎮中正路143號,23.38202,120.15489
13,國泰世華商業銀行,萊爾富超商-民雄三興店,嘉義縣,嘉義縣民雄鄉三興村神農路42號1樓,23.55447,120.47188
13,國泰世華商業銀行,萊爾富超商-民雄北勢子店,嘉義縣,嘉義縣民雄鄉北斗村北勢子1-101號,23.53317,120.45794
13,國泰世華商業銀行,萊爾富超商-朴子松梅店,嘉義縣,嘉義縣朴子市松華里牛挑灣351號,23.41432,120.24704
13,國泰世華商業銀行,萊爾富超商-東石農會店,嘉義縣,嘉義縣東石鄉猿樹村147號1樓,23.46099,120.15087
13,國泰世華商業銀行,萊爾富超商-梅山梅花店,嘉義縣,嘉義縣梅山鄉工業一路2號,23.51852,120.43056
13,國泰世華商業銀行,萊爾富超商-番路雲海店,嘉義縣,嘉義縣番路鄉公田村隙頂52-11號,23.42859,120.65947
13,國泰世華商業銀行,萊爾富超商-嘉縣大林店,嘉義縣,嘉義縣大林鎮平林里六鄰下潭底23-5號,23.59732,120.45752
13,國泰世華商業銀行,萊爾富超商-嘉縣和發店,嘉義縣,嘉義縣中埔鄉中山路5段736號,23.45164,120.46329
13,國泰世華商業銀行,萊爾富超商-嘉縣嘉月店,嘉義縣,嘉義縣新港鄉月眉村127號,23.52061,120.35263
13,國泰世華商業銀行,萊爾富超商-嘉縣嘉竹店,嘉義縣,嘉義縣竹崎鄉紫雲村大竹圍14-9號,23.4955,120.5376
13,國泰世華商業銀行,萊爾富超商-嘉縣嘉梅店,嘉義縣,嘉義縣梅山鄉中山路579號,23.58751,120.54948
13,國泰世華商業銀行,萊爾富超商-嘉縣嘉棹店,嘉義縣,嘉義縣竹崎鄉中和村石棹22-19號,23.47303,120.6974
13,國泰世華商業銀行,萊爾富超商-嘉縣嘉路店,嘉義縣,嘉義縣番路鄉下坑村下坑46號,23.47222,120.53794
13,國泰世華商業銀行,萊爾富超商-嘉縣嘉樂店,嘉義縣,嘉義縣梅山鄉梅北村中山路296號,23.58516,120.55532
13,國泰世華商業銀行,慈濟醫院大林分院,嘉義縣,嘉義縣大林鎮民生路2號,23.59632,120.45745
13,國泰世華商業銀行,嘉聯實業(白人牙膏),嘉義縣,嘉義縣水上鄉十一指厝144號,23.42297,120.39139
13,國泰世華商業銀行,聚陽實業,嘉義縣,嘉義縣民雄鄉新南村工業二路20號,23.5225,120.4292
13,國泰世華商業銀行,斗六分行,雲林縣,雲林縣斗六市中山路89號,23.70843,120.54111
13,國泰世華商業銀行,全家超商-二崙新崙店,雲林縣,雲林縣二崙鄉中山路115號,23.76995,120.41275
13,國泰世華商業銀行,全家超商-口湖下崙店,雲林縣,雲林縣口湖鄉崙中村中山路71號,23.61712,120.16481
13,國泰世華商業銀行,全家超商-斗六久安店,雲林縣,雲林縣斗六市雲林路三段473號,23.69173,120.5096
13,國泰世華商業銀行,全家超商-斗六工業店,雲林縣,雲林縣斗六市斗工十路108號1樓,23.71363,120.5911
13,國泰世華商業銀行,全家超商-斗六牛桃灣店,雲林縣,雲林縣斗六市鎮北路349-2號,23.72186,120.54051
13,國泰世華商業銀行,全家超商-斗六永昌店,雲林縣,雲林縣斗六市雲林路二段135號1樓,23.70449,120.53387
13,國泰世華商業銀行,全家超商-斗六交流店,雲林縣,雲林縣斗六市榴中里石榴路367號,23.7293,120.59062
13,國泰世華商業銀行,全家超商-斗六西平店,雲林縣,雲林縣斗六市西平路677號,23.72479,120.52416
13,國泰世華商業銀行,全家超商-斗六明德北店,雲林縣,雲林縣斗六市鎮北里明德北路一段165號,23.71706,120.55116
13,國泰世華商業銀行,全家超商-斗六海豐崙店,雲林縣,雲林縣斗六市文化路531之2號,23.71418,120.56037
13,國泰世華商業銀行,全家超商-斗六雲大店,雲林縣,雲林縣斗六市中山路573號,23.69454,120.5383
13,國泰世華商業銀行,全家超商-斗六新光店,雲林縣,雲林縣斗六市成功路553號1樓,23.7004,120.55603
13,國泰世華商業銀行,全家超商-斗六環中店,雲林縣,雲林縣斗六市中華路275號,23.70865,120.54931
13,國泰世華商業銀行,全家超商-斗南光華店,雲林縣,雲林縣斗南鎮光華路96號,23.68595,120.48289
13,國泰世華商業銀行,全家超商-斗南利台店,雲林縣,雲林縣斗南鎮忠孝路228-2號,23.67183,120.49028
13,國泰世華商業銀行,全家超商-北港天后店,雲林縣,雲林縣北港鎮中山路90號,23.56609,120.30448
13,國泰世華商業銀行,全家超商-北港順風店,雲林縣,雲林縣北港鎮中正路95號,23.56944,120.30196
13,國泰世華商業銀行,全家超商-四湖尖山堡店,雲林縣,雲林縣四湖鄉湖西村7鄰中正路338號1樓,23.63672,120.22541
13,國泰世華商業銀行,全家超商-西螺七崁店,雲林縣,雲林縣西螺鎮吳厝里吳厝70-1號,23.74488,120.42252
13,國泰世華商業銀行,全家超商-西螺三井店,雲林縣,雲林縣西螺鎮振興里7鄰振興119之1號,23.78912,120.47094
13,國泰世華商業銀行,全家超商-西螺平和店,雲林縣,雲林縣西螺鎮平和南路399號1樓,23.79616,120.4568
13,國泰世華商業銀行,全家超商-西螺延平店,雲林縣,雲林縣西螺鎮延平路191號,23.80097,120.45909
13,國泰世華商業銀行,全家超商-西螺青果店,雲林縣,雲林縣西螺鎮新安里新興路500號,23.78494,120.45266
13,國泰世華商業銀行,全家超商-虎尾文科店,雲林縣,雲林縣虎尾鎮文科路1151號,23.71684,120.42387
13,國泰世華商業銀行,全家超商-虎尾平和店,雲林縣,雲林縣虎尾鎮光復路126號,23.70947,120.44654
13,國泰世華商業銀行,全家超商-虎尾新光店,雲林縣,雲林縣虎尾鎮光明路75號,23.70605,120.44662
13,國泰世華商業銀行,全家超商-虎尾新忠孝店,雲林縣,雲林縣虎尾鎮忠孝路44號,23.70556,120.43036
13,國泰世華商業銀行,全家超商-虎尾興南店,雲林縣,雲林縣虎尾鎮興南里興南158-12號,23.69543,120.43628
13,國泰世華商業銀行,全家超商-虎尾霸屯店,雲林縣,雲林縣虎尾鎮西屯里大屯266號,23.71025,120.38632
13,國泰世華商業銀行,全家超商-麥寮長庚店,雲林縣,雲林縣麥寮鄉中興村工業路1500號,23.79471,120.21649
13,國泰世華商業銀行,全家超商-莿桐饒平店,雲林縣,雲林縣莿桐鄉四合村后埔128號,23.77698,120.52428
13,國泰世華商業銀行,全聯-二崙中正,雲林縣,雲林縣二崙鄉中正路64巷9號,23.77029,120.41152
13,國泰世華商業銀行,全聯-土庫中華,雲林縣,雲林縣土庫鎮中華路6號,23.67187,120.3882
13,國泰世華商業銀行,全聯-土庫馬光店,雲林縣,雲林縣土庫鎮和平街18號、18-1號,23.70371,120.35715
13,國泰世華商業銀行,全聯-元長元南店,雲林縣,雲林縣元長鄉元南路57號,23.64708,120.31287
13,國泰世華商業銀行,全聯-斗六上海店,雲林縣,雲林縣斗六市杭州街18號,23.71522,120.54175
13,國泰世華商業銀行,全聯-斗六文化,雲林縣,雲林縣斗六市文化路65號,23.71107,120.54812
13,國泰世華商業銀行,全聯－斗六民生,雲林縣,雲林縣斗六市南興街41號,23.70395,120.53751
13,國泰世華商業銀行,全聯-斗六西平店,雲林縣,雲林縣斗六市西平路248號,23.71213,120.53548
13,國泰世華商業銀行,全聯-斗六店,雲林縣,雲林縣斗六市莊敬路43號,23.70386,120.55063
13,國泰世華商業銀行,全聯-斗六圓環店,雲林縣,雲林縣斗六市公正街11號,23.70988,120.54369
13,國泰世華商業銀行,全聯-斗六鎮南店,雲林縣,雲林縣斗六市鎮南路246號,23.6986,120.54157
13,國泰世華商業銀行,全聯-斗南延平,雲林縣,雲林縣斗南鎮延平路二段616號,23.66859,120.47539
13,國泰世華商業銀行,全聯-斗南長安店,雲林縣,雲林縣斗南鎮長安路1段177號,23.67418,120.47372
13,國泰世華商業銀行,全聯-北港民享店,雲林縣,雲林縣北港鎮民享路9號,23.57491,120.30191
13,國泰世華商業銀行,全聯-古坑文淵,雲林縣,雲林縣古坑鄉文淵路160、162號,23.64589,120.56426
13,國泰世華商業銀行,全聯-台西文化店,雲林縣,雲林縣台西鄉文化路230號,23.69966,120.19599
13,國泰世華商業銀行,全聯-西螺福來店,雲林縣,雲林縣西螺鎮中山路500號,23.7988,120.45059
13,國泰世華商業銀行,全聯-林內中正,雲林縣,雲林縣林內鄉中正路400號,23.75488,120.6125
13,國泰世華商業銀行,全聯-虎尾中正,雲林縣,雲林縣虎尾鎮林森路二段23號,23.70749,120.4311
13,國泰世華商業銀行,全聯-虎尾光復店,雲林縣,雲林縣虎尾鎮光復路180號,23.70972,120.44452
13,國泰世華商業銀行,全聯-虎尾店,雲林縣,雲林縣虎尾鎮光復路503-8號,23.71131,120.43318
13,國泰世華商業銀行,全聯－虎尾林森,雲林縣,雲林縣虎尾鎮林森路二段434號,23.69903,120.42435
13,國泰世華商業銀行,全聯－崙背中山,雲林縣,雲林縣崙背鄉中山路200號,23.76079,120.35601
13,國泰世華商業銀行,全聯-麥寮中山店,雲林縣,雲林縣麥寮鄉中山路119-2號,23.74869,120.25787
13,國泰世華商業銀行,全聯-麥寮橋頭,雲林縣,雲林縣麥寮鄉橋頭村橋頭160號,23.79406,120.27306
13,國泰世華商業銀行,全聯－雲林口湖,雲林縣,雲林縣口湖鄉中正路一段187號,23.58407,120.18301
13,國泰世華商業銀行,全聯-雲林大埤,雲林縣,雲林縣大埤鄉中正路27號,23.64484,120.43056
13,國泰世華商業銀行,全聯-雲林四湖,雲林縣,雲林縣四湖鄉關聖路66號,23.63864,120.22762
13,國泰世華商業銀行,全聯-雲林東勢,雲林縣,雲林縣東勢鄉東北村8鄰內環東路2號,23.67702,120.26042
13,國泰世華商業銀行,全聯-雲林麥寮店,雲林縣,雲林縣麥寮鄉中山路436號,23.75067,120.25024
13,國泰世華商業銀行,全聯-雲林莿桐店,雲林縣,雲林縣莿桐鄉西安路19-1號,23.75877,120.49879
13,國泰世華商業銀行,全聯-雲林褒忠店,雲林縣,雲林縣褒忠鄉中正路51號,23.69531,120.31481
13,國泰世華商業銀行,全聯-雲林縣斗南店,雲林縣,雲林縣斗南鎮中山路32巷6號,23.67421,120.48041
13,國泰世華商業銀行,全聯-雲林縣北港店,雲林縣,雲林縣北港鎮華勝路171號,23.57732,120.29787
13,國泰世華商業銀行,全聯-雲林縣西螺店,雲林縣,雲林縣西螺鎮光復西路117號,23.79677,120.46137
13,國泰世華商業銀行,國一西螺服務區(北上),雲林縣,雲林縣西螺鎮振興里2號,23.78877,120.47634
13,國泰世華商業銀行,國一西螺服務區(南下),雲林縣,雲林縣西螺鎮振興里1號,23.78877,120.47634
13,國泰世華商業銀行,國壽斗南大樓,雲林縣,雲林縣斗南鎮延平路二段368號B1-10樓,23.67737,120.4761
13,國泰世華商業銀行,國壽北港大樓,雲林縣,雲林縣北港鎮義民路80號,23.56787,120.30253
13,國泰世華商業銀行,國壽西螺大樓,雲林縣,雲林縣西螺鎮大同路58號,23.79955,120.46568
13,國泰世華商業銀行,國壽虎尾大樓,雲林縣,雲林縣虎尾鎮信義路67號B1-7樓,23.71109,120.43751
13,國泰世華商業銀行,萊爾富超商-斗六西平店,雲林縣,雲林縣斗六市北平路1號,23.71252,120.53496
13,國泰世華商業銀行,萊爾富超商-斗六宏泰店,雲林縣,雲林縣斗六市南京西路102號,23.71268,120.53761
13,國泰世華商業銀行,萊爾富超商-斗六莊敬店,雲林縣,雲林縣斗六市中正路212號,23.70335,120.54443
13,國泰世華商業銀行,萊爾富超商-斗六雲大店,雲林縣,雲林縣斗六市大學路三段233號,23.69491,120.52756
13,國泰世華商業銀行,萊爾富超商-斗六雲科大,雲林縣,雲林縣斗六市大學路三段123號,23.69495,120.53485
13,國泰世華商業銀行,萊爾富超商-斗六雲萬店,雲林縣,雲林縣斗六市萬年路632號,23.73207,120.55318
13,國泰世華商業銀行,萊爾富超商-斗六雲德店,雲林縣,雲林縣斗六市明德路453、455號,23.69894,120.53506
13,國泰世華商業銀行,萊爾富超商-斗六鎮北二店,雲林縣,雲林縣斗六市鎮北路64號,23.71266,120.54334
13,國泰世華商業銀行,萊爾富超商-斗六鑫雲霸店,雲林縣,雲林縣斗六市仁義路146號,23.67401,120.53719
13,國泰世華商業銀行,萊爾富超商-北港黑金剛店,雲林縣,雲林縣北港鎮穎寧街72號,23.57865,120.29494
13,國泰世華商業銀行,萊爾富超商-古坑華山店,雲林縣,雲林縣古坑鄉崁腳村五鄰新興100號,23.60231,120.54181
13,國泰世華商業銀行,萊爾富超商-四湖飛沙村,雲林縣,雲林縣四湖鄉大同路85號,23.64345,120.17219
13,國泰世華商業銀行,萊爾富超商-虎尾科學店,雲林縣,雲林縣虎尾鎮復興路220號,23.70522,120.42469
13,國泰世華商業銀行,萊爾富超商-虎尾若瑟店,雲林縣,雲林縣虎尾鎮光復路353號1樓,23.70982,120.43902
13,國泰世華商業銀行,萊爾富超商-虎尾頂溪店,雲林縣,雲林縣虎尾鎮頂溪里10鄰過溪65之5號,23.73359,120.46504
13,國泰世華商業銀行,萊爾富超商-麥寮麥田店,雲林縣,雲林縣麥寮鄉麥津村17鄰中山路412號1樓,23.7502,120.25117
13,國泰世華商業銀行,萊爾富超商-雲縣土庫店,雲林縣,雲林縣土庫鎮復興路90號,23.68724,120.38786
13,國泰世華商業銀行,萊爾富超商-雲縣大成店,雲林縣,雲林縣虎尾鎮成平街21號,23.71069,120.44601
13,國泰世華商業銀行,萊爾富超商-雲縣雲內店,雲林縣,雲林縣虎尾鎮埒內80號,23.7212,120.4443
13,國泰世華商業銀行,萊爾富超商-雲縣雲桐店,雲林縣,雲林縣莿桐鄉中正路165號,23.75761,120.49643
13,國泰世華商業銀行,萊爾富超商-雲縣雲發店,雲林縣,雲林縣大埤鄉尚義村延平路三段582號,23.63208,120.4679
13,國泰世華商業銀行,萊爾富超商-雲縣雲鼎店,雲林縣,雲林縣崙背鄉大有村158-3號,23.76151,120.30678
13,國泰世華商業銀行,萊爾富超商-雲縣雲鑽店,雲林縣,雲林縣崙背鄉南光路4號,23.76058,120.35381
13,國泰世華商業銀行,雲林北區國民運動中心,雲林縣,雲林縣斗六市莊敬路353號,23.70318,120.54417
13,國泰世華商業銀行,COSTCO台南店,台南市,台南市北區大豐里和緯路4段8號,23.00998,120.19357
13,國泰世華商業銀行,中欣-生活廣場仁德店,台南市,台南市仁德區中山路777號,22.97288,120.24603
13,國泰世華商業銀行,台南分行,台南市,台南市中西區民生路一段62號,25.05755,121.52089
13,國泰世華商業銀行,永康分行,台南市,台南市永康區中華路423號1樓,23.00983,120.23296
13,國泰世華商業銀行,全家超商-山上明和店,台南市,台南市山上區明和里明和196之1號,23.10507,120.35064
13,國泰世華商業銀行,全家超商-仁德二空店,台南市,台南市仁德區崇德路10號,22.98211,120.21729
13,國泰世華商業銀行,全家超商-仁德大甲店,台南市,台南市仁德區中正西路359號,22.9178,120.2173
13,國泰世華商業銀行,全家超商-仁德中二店,台南市,台南市仁德區文華ㄧ街89號,22.96084,120.24325
13,國泰世華商業銀行,全家超商-仁德太乙店,台南市,台南市仁德區土庫路54號,22.98888,120.26107
13,國泰世華商業銀行,全家超商-仁德德南店,台南市,台南市仁德區德南路22巷1號1樓,22.94854,120.25205
13,國泰世華商業銀行,全家超商-台南三官店,台南市,台南市南區三官路9號,22.98098,120.19395
13,國泰世華商業銀行,全家超商-台南三喜店,台南市,台南市南區喜樹路220號,22.94241,120.17924
13,國泰世華商業銀行,全家超商-台南中平店,台南市,台南市東區中華東路一段88號,22.99545,120.23413
13,國泰世華商業銀行,全家超商-台南文安店,台南市,台南市安南區安和路一段73號1樓,23.02753,120.21442
13,國泰世華商業銀行,全家超商-台南文成店,台南市,台南市北區海安路三段817號1樓,23.01542,120.19984
13,國泰世華商業銀行,全家超商-台南水交社店,台南市,台南市南區興昌路2號,25.05438,121.60602
13,國泰世華商業銀行,全家超商-台南北州店,台南市,台南市安南區北安路四段210號,23.06217,120.21433
13,國泰世華商業銀行,全家超商-台南北園店,台南市,台南市北區北園街20號,23.01065,120.22323
13,國泰世華商業銀行,全家超商-台南台江店,台南市,台南市安南區台江大道二段481號,23.05902,120.20092
13,國泰世華商業銀行,全家超商-台南永福店,台南市,台南市中西區永福路一段191號,22.98806,120.20015
13,國泰世華商業銀行,全家超商-台南好運店,台南市,台南市北區公園路291號,23.00263,120.20948
13,國泰世華商業銀行,全家超商-台南安富店,台南市,台南市安南區安富街250號,23.02676,120.19603
13,國泰世華商業銀行,全家超商-台南成大店,台南市,台南市東區大學路1號,22.99632,120.21953
13,國泰世華商業銀行,全家超商-台南車頭店,台南市,台南市東區北門路二段2號,22.9975,120.21234
13,國泰世華商業銀行,全家超商-台南和順店,台南市,台南市北區公園南路360號1樓,23.00316,120.20239
13,國泰世華商業銀行,全家超商-台南府南店,台南市,台南市南區金華路一段484巷85號,22.97341,120.1896
13,國泰世華商業銀行,全家超商-台南東文店,台南市,台南市東區東門路三段168號,22.9782,120.23314
13,國泰世華商業銀行,全家超商-台南虎尾寮店,台南市,台南市東區裕平路15號,22.98517,120.2389
13,國泰世華商業銀行,全家超商-台南長順店,台南市,台南市北區長北街112號,23.00243,120.20473
13,國泰世華商業銀行,全家超商-台南前站店,台南市,台南市中西區中山路207號,22.99682,120.21121
13,國泰世華商業銀行,全家超商-台南美美店,台南市,台南市中西區湖美街72號1樓,23.00132,120.1828
13,國泰世華商業銀行,全家超商-台南美環店,台南市,台南市中西區府前路二段277號,22.992,120.18969
13,國泰世華商業銀行,全家超商-台南神鷹店,台南市,台南市南區機場路905號,22.9549,120.21661
